B4C1 Bluff-Body C2H4 Cold Flows, Mixture Fractions        
File Name =   b4c1a.dat
MODIFIED BY M. WILD, 2012-12-19: Reformated to add x column and removed sectioning

Axial(mm) Radial(mm)     Mean      RMS 

    29.00    -18.80     0.089     0.028
    29.00    -18.20     0.095     0.028
    29.00    -17.60     0.091     0.036
    29.00    -17.00     0.095     0.036
    29.00    -16.40     0.096     0.036
    29.00    -15.80     0.096     0.032
    29.00    -15.20     0.100     0.036
    29.00    -14.60     0.100     0.040
    29.00    -14.00     0.108     0.044
    29.00    -13.40     0.119     0.048
    29.00    -12.80     0.115     0.048
    29.00    -12.20     0.119     0.048
    29.00    -11.60     0.129     0.060
    29.00    -11.00     0.139     0.060
    29.00    -10.40     0.137     0.060
    29.00     -9.80     0.135     0.056
    29.00     -9.20     0.159     0.064
    29.00     -8.60     0.177     0.064
    29.00     -8.00     0.183     0.064
    29.00     -7.40     0.185     0.068
    29.00     -6.80     0.209     0.060
    29.00     -6.20     0.214     0.060
    29.00     -5.60     0.231     0.056
    29.00     -5.00     0.290     0.076
    29.00     -4.40     0.319     0.088
    29.00     -3.80     0.338     0.096
    29.00     -3.20     0.406     0.116
    29.00     -2.60     0.456     0.128
    29.00     -2.00     0.553     0.108
    29.00     -1.40     0.619     0.108
    29.00     -0.80     0.664     0.100
    29.00     -0.20     0.694     0.116
    29.00      0.40     0.737     0.132
    29.00      1.00     0.709     0.108
    29.00      1.60     0.681     0.120
    29.00      2.20     0.590     0.136
    29.00      2.80     0.531     0.132
    29.00      3.40     0.454     0.116
    29.00      4.00     0.365     0.092
    29.00      4.60     0.352     0.104
    29.00      5.20     0.316     0.084
    29.00      5.80     0.283     0.072
    29.00      6.40     0.255     0.068
    29.00      7.00     0.236     0.060
    29.00      7.60     0.212     0.060
    29.00      8.20     0.199     0.056
    29.00      8.80     0.191     0.060
    29.00      9.40     0.188     0.048
    29.00     10.00     0.184     0.048
    29.00     10.60     0.170     0.060
    29.00     11.20     0.158     0.048
    29.00     11.80     0.146     0.052
    29.00     12.40     0.151     0.048
    29.00     13.00     0.140     0.040
    29.00     13.60     0.132     0.040
    29.00     14.20     0.133     0.040
    29.00     14.80     0.131     0.036
    29.00     15.40     0.139     0.040
    29.00     16.00     0.135     0.040
    29.00     16.60     0.139     0.036
    29.00     17.20     0.121     0.032
    29.00     17.80     0.124     0.032
    29.00     18.40     0.108     0.032
    29.00     19.00     0.119     0.036
    29.00     19.60     0.093     0.036
    29.00     20.20     0.089     0.032
    29.00     20.80     0.076     0.028
    29.00     21.40     0.058     0.028
    29.00     22.00     0.052     0.028
    29.00     22.60     0.030     0.020
    29.00     23.20     0.018     0.016
    29.00     23.80     0.014     0.016
    29.00     24.40     0.005     0.008
    29.00     25.00     0.003     0.004
    29.00     25.60     0.000     0.000
    29.00     26.20     0.003     0.004
    29.80    -29.00     0.000     0.000
    29.80    -28.40     0.002     0.004
    29.80    -27.80     0.002     0.004
    29.80    -27.20     0.001     0.000
    29.80    -26.60     0.002     0.000
    29.80    -26.00     0.005     0.004
    29.80    -25.40     0.003     0.004
    29.80    -24.80     0.007     0.004
    29.80    -24.20     0.019     0.012
    29.80    -23.60     0.026     0.020
    29.80    -23.00     0.033     0.020
    29.80    -22.40     0.042     0.020
    29.80    -21.80     0.056     0.020
    29.80    -21.20     0.055     0.020
    29.80    -20.60     0.068     0.024
    29.80    -20.00     0.072     0.020
    29.80    -19.40     0.078     0.020
    29.80    -18.80     0.083     0.028
    29.80    -18.20     0.085     0.032
    29.80    -17.60     0.091     0.036
    29.80    -17.00     0.095     0.036
    29.80    -16.40     0.092     0.040
    29.80    -15.80     0.100     0.036
    29.80    -15.20     0.089     0.040
    29.80    -14.60     0.098     0.048
    29.80    -14.00     0.101     0.044
    29.80    -13.40     0.099     0.044
    29.80    -12.80     0.112     0.044
    29.80    -12.20     0.120     0.052
    29.80    -11.60     0.129     0.056
    29.80    -11.00     0.135     0.064
    29.80    -10.40     0.132     0.060
    29.80     -9.80     0.139     0.064
    29.80     -9.20     0.151     0.060
    29.80     -8.60     0.174     0.060
    29.80     -8.00     0.181     0.068
    29.80     -7.40     0.187     0.068
    29.80     -6.80     0.188     0.064
    29.80     -6.20     0.210     0.068
    29.80     -5.60     0.241     0.068
    29.80     -5.00     0.289     0.076
    29.80     -4.40     0.309     0.088
    29.80     -3.80     0.341     0.092
    29.80     -3.20     0.399     0.100
    29.80     -2.60     0.459     0.124
    29.80     -2.00     0.528     0.120
    29.80     -1.40     0.593     0.108
    29.80     -0.80     0.632     0.120
    29.80     -0.20     0.693     0.112
    29.80      0.40     0.706     0.120
    29.80      1.00     0.701     0.124
    29.80      1.60     0.622     0.108
    29.80      2.20     0.560     0.132
    29.80      2.80     0.502     0.116
    29.80      3.40     0.429     0.100
    29.80      4.00     0.377     0.096
    29.80      4.60     0.346     0.088
    29.80      5.20     0.316     0.088
    29.80      5.80     0.283     0.076
    29.80      6.40     0.251     0.072
    29.80      7.00     0.239     0.064
    29.80      7.60     0.213     0.060
    29.80      8.20     0.203     0.060
    29.80      8.80     0.190     0.052
    29.80      9.40     0.167     0.048
    29.80     10.00     0.179     0.052
    29.80     10.60     0.168     0.056
    29.80     11.20     0.159     0.056
    29.80     11.80     0.146     0.048
    29.80     12.40     0.150     0.052
    29.80     13.00     0.130     0.040
    29.80     13.60     0.139     0.040
    29.80     14.20     0.120     0.040
    29.80     14.80     0.124     0.044
    29.80     15.40     0.128     0.040
    29.80     16.00     0.124     0.040
    29.80     16.60     0.128     0.032
    29.80     17.20     0.117     0.032
    29.80     17.80     0.107     0.028
    29.80     18.40     0.106     0.032
    29.80     19.00     0.103     0.036
    29.80     19.60     0.097     0.036
    29.80     20.20     0.082     0.028
    29.80     20.80     0.061     0.032
    29.80     21.40     0.055     0.032
    29.80     22.00     0.042     0.028
    29.80     22.60     0.026     0.020
    29.80     23.20     0.017     0.020
    29.80     23.80     0.009     0.012
    29.80     24.40     0.003     0.008
    29.80     25.00     0.002     0.008
    29.80     25.60     0.003     0.004
    29.80     26.20     0.003     0.004
    30.50    -29.00     0.002     0.004
    30.50    -28.40     0.001     0.000
    30.50    -27.80     0.002     0.004
    30.50    -27.20     0.001     0.000
    30.50    -26.60     0.003     0.004
    30.50    -26.00     0.003     0.004
    30.50    -25.40     0.003     0.004
    30.50    -24.80     0.007     0.008
    30.50    -24.20     0.019     0.016
    30.50    -23.60     0.022     0.016
    30.50    -23.00     0.030     0.016
    30.50    -22.40     0.036     0.016
    30.50    -21.80     0.052     0.016
    30.50    -21.20     0.055     0.020
    30.50    -20.60     0.069     0.020
    30.50    -20.00     0.073     0.024
    30.50    -19.40     0.072     0.020
    30.50    -18.80     0.082     0.024
    30.50    -18.20     0.090     0.036
    30.50    -17.60     0.087     0.040
    30.50    -17.00     0.083     0.036
    30.50    -16.40     0.091     0.036
    30.50    -15.80     0.100     0.040
    30.50    -15.20     0.100     0.044
    30.50    -14.60     0.103     0.044
    30.50    -14.00     0.098     0.044
    30.50    -13.40     0.105     0.048
    30.50    -12.80     0.106     0.044
    30.50    -12.20     0.110     0.044
    30.50    -11.60     0.122     0.056
    30.50    -11.00     0.129     0.060
    30.50    -10.40     0.129     0.068
    30.50     -9.80     0.155     0.060
    30.50     -9.20     0.159     0.060
    30.50     -8.60     0.192     0.064
    30.50     -8.00     0.200     0.064
    30.50     -7.40     0.188     0.068
    30.50     -6.80     0.222     0.072
    30.50     -6.20     0.221     0.072
    30.50     -5.60     0.246     0.076
    30.50     -5.00     0.285     0.076
    30.50     -4.40     0.296     0.088
    30.50     -3.80     0.359     0.100
    30.50     -3.20     0.387     0.100
    30.50     -2.60     0.456     0.112
    30.50     -2.00     0.511     0.124
    30.50     -1.40     0.582     0.104
    30.50     -0.80     0.659     0.116
    30.50     -0.20     0.665     0.116
    30.50      0.40     0.711     0.116
    30.50      1.00     0.660     0.104
    30.50      1.60     0.633     0.124
    30.50      2.20     0.566     0.132
    30.50      2.80     0.480     0.116
    30.50      3.40     0.428     0.108
    30.50      4.00     0.393     0.096
    30.50      4.60     0.334     0.092
    30.50      5.20     0.319     0.088
    30.50      5.80     0.289     0.084
    30.50      6.40     0.271     0.080
    30.50      7.00     0.243     0.060
    30.50      7.60     0.231     0.060
    30.50      8.20     0.206     0.056
    30.50      8.80     0.182     0.048
    30.50      9.40     0.176     0.052
    30.50     10.00     0.169     0.052
    30.50     10.60     0.157     0.052
    30.50     11.20     0.166     0.060
    30.50     11.80     0.156     0.052
    30.50     12.40     0.136     0.048
    30.50     13.00     0.147     0.048
    30.50     13.60     0.132     0.044
    30.50     14.20     0.135     0.044
    30.50     14.80     0.126     0.044
    30.50     15.40     0.134     0.040
    30.50     16.00     0.117     0.032
    30.50     16.60     0.123     0.028
    30.50     17.20     0.123     0.032
    30.50     17.80     0.116     0.032
    30.50     18.40     0.106     0.032
    30.50     19.00     0.092     0.032
    30.50     19.60     0.090     0.036
    30.50     20.20     0.076     0.032
    30.50     20.80     0.060     0.032
    30.50     21.40     0.046     0.028
    30.50     22.00     0.034     0.024
    30.50     22.60     0.018     0.016
    30.50     23.20     0.017     0.016
    30.50     23.80     0.009     0.012
    30.50     24.40     0.006     0.008
    30.50     25.00     0.004     0.008
    30.50     25.60     0.001     0.000
    30.50     26.20     0.004     0.004
    31.30    -29.00     0.000     0.000
    31.30    -28.40     0.002     0.004
    31.30    -27.80     0.003     0.004
    31.30    -27.20     0.001     0.000
    31.30    -26.60     0.000     0.000
    31.30    -26.00     0.002     0.004
    31.30    -25.40     0.001     0.000
    31.30    -24.80     0.010     0.008
    31.30    -24.20     0.017     0.012
    31.30    -23.60     0.015     0.012
    31.30    -23.00     0.034     0.012
    31.30    -22.40     0.041     0.016
    31.30    -21.80     0.054     0.020
    31.30    -21.20     0.053     0.024
    31.30    -20.60     0.062     0.016
    31.30    -20.00     0.079     0.020
    31.30    -19.40     0.073     0.028
    31.30    -18.80     0.086     0.032
    31.30    -18.20     0.086     0.036
    31.30    -17.60     0.085     0.036
    31.30    -17.00     0.085     0.032
    31.30    -16.40     0.081     0.032
    31.30    -15.80     0.092     0.036
    31.30    -15.20     0.096     0.036
    31.30    -14.60     0.089     0.032
    31.30    -14.00     0.099     0.040
    31.30    -13.40     0.092     0.040
    31.30    -12.80     0.098     0.036
    31.30    -12.20     0.120     0.052
    31.30    -11.60     0.126     0.060
    31.30    -11.00     0.131     0.060
    31.30    -10.40     0.134     0.064
    31.30     -9.80     0.154     0.064
    31.30     -9.20     0.174     0.064
    31.30     -8.60     0.186     0.068
    31.30     -8.00     0.194     0.068
    31.30     -7.40     0.212     0.076
    31.30     -6.80     0.222     0.080
    31.30     -6.20     0.222     0.072
    31.30     -5.60     0.235     0.064
    31.30     -5.00     0.282     0.084
    31.30     -4.40     0.323     0.088
    31.30     -3.80     0.366     0.104
    31.30     -3.20     0.390     0.088
    31.30     -2.60     0.421     0.096
    31.30     -2.00     0.534     0.108
    31.30     -1.40     0.547     0.108
    31.30     -0.80     0.626     0.104
    31.30     -0.20     0.655     0.096
    31.30      0.40     0.653     0.092
    31.30      1.00     0.691     0.112
    31.30      1.60     0.588     0.124
    31.30      2.20     0.536     0.128
    31.30      2.80     0.493     0.128
    31.30      3.40     0.440     0.124
    31.30      4.00     0.380     0.108
    31.30      4.60     0.324     0.096
    31.30      5.20     0.296     0.084
    31.30      5.80     0.262     0.068
    31.30      6.40     0.260     0.056
    31.30      7.00     0.252     0.064
    31.30      7.60     0.229     0.064
    31.30      8.20     0.198     0.056
    31.30      8.80     0.208     0.060
    31.30      9.40     0.186     0.056
    31.30     10.00     0.170     0.068
    31.30     10.60     0.168     0.060
    31.30     11.20     0.171     0.060
    31.30     11.80     0.155     0.060
    31.30     12.40     0.148     0.052
    31.30     13.00     0.131     0.052
    31.30     13.60     0.135     0.048
    31.30     14.20     0.136     0.048
    31.30     14.80     0.128     0.044
    31.30     15.40     0.126     0.040
    31.30     16.00     0.116     0.036
    31.30     16.60     0.118     0.032
    31.30     17.20     0.115     0.036
    31.30     17.80     0.104     0.032
    31.30     18.40     0.097     0.032
    31.30     19.00     0.078     0.028
    31.30     19.60     0.076     0.036
    31.30     20.20     0.072     0.028
    31.30     20.80     0.054     0.032
    31.30     21.40     0.042     0.028
    31.30     22.00     0.037     0.028
    31.30     22.60     0.019     0.016
    31.30     23.20     0.012     0.012
    31.30     23.80     0.012     0.012
    31.30     24.40     0.005     0.008
    31.30     25.00     0.003     0.004
    31.30     25.60     0.005     0.004
    31.30     26.20     0.002     0.000
    32.00    -29.00     0.006     0.004
    32.00    -28.40     0.004     0.004
    32.00    -27.80     0.003     0.004
    32.00    -27.20     0.003     0.004
    32.00    -26.60     0.002     0.004
    32.00    -26.00     0.000     0.000
    32.00    -25.40     0.002     0.000
    32.00    -24.80     0.008     0.004
    32.00    -24.20     0.016     0.012
    32.00    -23.60     0.020     0.012
    32.00    -23.00     0.028     0.020
    32.00    -22.40     0.040     0.016
    32.00    -21.80     0.041     0.020
    32.00    -21.20     0.048     0.020
    32.00    -20.60     0.063     0.024
    32.00    -20.00     0.071     0.024
    32.00    -19.40     0.068     0.028
    32.00    -18.80     0.084     0.032
    32.00    -18.20     0.077     0.028
    32.00    -17.60     0.080     0.036
    32.00    -17.00     0.081     0.032
    32.00    -16.40     0.090     0.032
    32.00    -15.80     0.087     0.036
    32.00    -15.20     0.088     0.040
    32.00    -14.60     0.092     0.036
    32.00    -14.00     0.095     0.036
    32.00    -13.40     0.095     0.040
    32.00    -12.80     0.108     0.048
    32.00    -12.20     0.123     0.052
    32.00    -11.60     0.120     0.052
    32.00    -11.00     0.126     0.052
    32.00    -10.40     0.140     0.052
    32.00     -9.80     0.153     0.064
    32.00     -9.20     0.161     0.056
    32.00     -8.60     0.176     0.064
    32.00     -8.00     0.192     0.060
    32.00     -7.40     0.204     0.064
    32.00     -6.80     0.203     0.056
    32.00     -6.20     0.236     0.064
    32.00     -5.60     0.230     0.072
    32.00     -5.00     0.279     0.072
    32.00     -4.40     0.311     0.084
    32.00     -3.80     0.355     0.084
    32.00     -3.20     0.396     0.092
    32.00     -2.60     0.422     0.084
    32.00     -2.00     0.460     0.104
    32.00     -1.40     0.546     0.112
    32.00     -0.80     0.621     0.100
    32.00     -0.20     0.652     0.084
    32.00      0.40     0.650     0.096
    32.00      1.00     0.641     0.100
    32.00      1.60     0.580     0.124
    32.00      2.20     0.543     0.120
    32.00      2.80     0.528     0.108
    32.00      3.40     0.438     0.104
    32.00      4.00     0.370     0.096
    32.00      4.60     0.359     0.084
    32.00      5.20     0.289     0.068
    32.00      5.80     0.316     0.068
    32.00      6.40     0.264     0.064
    32.00      7.00     0.251     0.064
    32.00      7.60     0.231     0.060
    32.00      8.20     0.211     0.060
    32.00      8.80     0.201     0.056
    32.00      9.40     0.177     0.064
    32.00     10.00     0.169     0.060
    32.00     10.60     0.168     0.064
    32.00     11.20     0.168     0.060
    32.00     11.80     0.137     0.056
    32.00     12.40     0.142     0.052
    32.00     13.00     0.133     0.048
    32.00     13.60     0.123     0.044
    32.00     14.20     0.120     0.040
    32.00     14.80     0.113     0.044
    32.00     15.40     0.125     0.040
    32.00     16.00     0.107     0.032
    32.00     16.60     0.112     0.032
    32.00     17.20     0.114     0.032
    32.00     17.80     0.104     0.028
    32.00     18.40     0.096     0.028
    32.00     19.00     0.083     0.028
    32.00     19.60     0.078     0.032
    32.00     20.20     0.069     0.028
    32.00     20.80     0.052     0.024
    32.00     21.40     0.040     0.020
    32.00     22.00     0.026     0.016
    32.00     22.60     0.023     0.020
    32.00     23.20     0.013     0.016
    32.00     23.80     0.009     0.012
    32.00     24.40     0.004     0.008
    32.00     25.00     0.010     0.008
    32.00     25.60     0.005     0.004
    32.00     26.20     0.005     0.008
    32.80    -29.00     0.003     0.004
    32.80    -28.40     0.004     0.004
    32.80    -27.80     0.005     0.008
    32.80    -27.20     0.004     0.008
    32.80    -26.60     0.003     0.004
    32.80    -26.00     0.002     0.004
    32.80    -25.40     0.005     0.004
    32.80    -24.80     0.011     0.012
    32.80    -24.20     0.010     0.008
    32.80    -23.60     0.021     0.016
    32.80    -23.00     0.030     0.016
    32.80    -22.40     0.040     0.020
    32.80    -21.80     0.043     0.016
    32.80    -21.20     0.049     0.020
    32.80    -20.60     0.064     0.020
    32.80    -20.00     0.062     0.024
    32.80    -19.40     0.059     0.024
    32.80    -18.80     0.064     0.028
    32.80    -18.20     0.076     0.040
    32.80    -17.60     0.089     0.040
    32.80    -17.00     0.084     0.036
    32.80    -16.40     0.080     0.032
    32.80    -15.80     0.076     0.032
    32.80    -15.20     0.085     0.036
    32.80    -14.60     0.078     0.036
    32.80    -14.00     0.098     0.040
    32.80    -13.40     0.099     0.040
    32.80    -12.80     0.107     0.048
    32.80    -12.20     0.109     0.048
    32.80    -11.60     0.129     0.048
    32.80    -11.00     0.122     0.048
    32.80    -10.40     0.139     0.056
    32.80     -9.80     0.148     0.056
    32.80     -9.20     0.149     0.052
    32.80     -8.60     0.175     0.056
    32.80     -8.00     0.188     0.048
    32.80     -7.40     0.217     0.060
    32.80     -6.80     0.229     0.056
    32.80     -6.20     0.222     0.060
    32.80     -5.60     0.246     0.064
    32.80     -5.00     0.253     0.076
    32.80     -4.40     0.293     0.084
    32.80     -3.80     0.360     0.084
    32.80     -3.20     0.360     0.072
    32.80     -2.60     0.412     0.072
    32.80     -2.00     0.480     0.088
    32.80     -1.40     0.543     0.100
    32.80     -0.80     0.575     0.088
    32.80     -0.20     0.602     0.092
    32.80      0.40     0.617     0.084
    32.80      1.00     0.590     0.092
    32.80      1.60     0.595     0.112
    32.80      2.20     0.546     0.108
    32.80      2.80     0.462     0.092
    32.80      3.40     0.400     0.100
    32.80      4.00     0.340     0.096
    32.80      4.60     0.321     0.080
    32.80      5.20     0.329     0.080
    32.80      5.80     0.296     0.056
    32.80      6.40     0.263     0.068
    32.80      7.00     0.241     0.064
    32.80      7.60     0.208     0.064
    32.80      8.20     0.206     0.060
    32.80      8.80     0.183     0.056
    32.80      9.40     0.158     0.064
    32.80     10.00     0.172     0.060
    32.80     10.60     0.156     0.056
    32.80     11.20     0.125     0.056
    32.80     11.80     0.141     0.048
    32.80     12.40     0.119     0.044
    32.80     13.00     0.118     0.044
    32.80     13.60     0.111     0.040
    32.80     14.20     0.116     0.040
    32.80     14.80     0.119     0.048
    32.80     15.40     0.108     0.036
    32.80     16.00     0.116     0.036
    32.80     16.60     0.098     0.032
    32.80     17.20     0.104     0.032
    32.80     17.80     0.094     0.028
    32.80     18.40     0.089     0.032
    32.80     19.00     0.079     0.024
    32.80     19.60     0.060     0.028
    32.80     20.20     0.064     0.028
    32.80     20.80     0.042     0.028
    32.80     21.40     0.037     0.024
    32.80     22.00     0.022     0.020
    32.80     22.60     0.019     0.016
    32.80     23.20     0.012     0.016
    32.80     23.80     0.003     0.004
    32.80     24.40     0.000     0.000
    32.80     25.00     0.010     0.012
    32.80     25.60     0.007     0.008
    32.80     26.20     0.002     0.004
    40.00    -29.80     0.016     0.012
    40.00    -29.20     0.010     0.008
    40.00    -28.60     0.001     0.000
    40.00    -28.00     0.003     0.004
    40.00    -27.40     0.006     0.004
    40.00    -26.80     0.003     0.004
    40.00    -26.20     0.012     0.008
    40.00    -25.60     0.002     0.004
    40.00    -25.00     0.013     0.012
    40.00    -24.40     0.013     0.016
    40.00    -23.80     0.013     0.012
    40.00    -23.20     0.015     0.016
    40.00    -22.60     0.020     0.020
    40.00    -22.00     0.023     0.016
    40.00    -21.40     0.036     0.020
    40.00    -20.80     0.034     0.016
    40.00    -20.20     0.029     0.016
    40.00    -19.60     0.039     0.012
    40.00    -19.00     0.048     0.024
    40.00    -18.40     0.029     0.016
    40.00    -17.80     0.045     0.024
    40.00    -17.20     0.053     0.024
    40.00    -16.60     0.044     0.024
    40.00    -16.00     0.043     0.020
    40.00    -15.40     0.047     0.020
    40.00    -14.80     0.054     0.024
    40.00    -14.20     0.059     0.020
    40.00    -13.60     0.077     0.028
    40.00    -13.00     0.062     0.028
    40.00    -12.40     0.061     0.028
    40.00    -11.80     0.070     0.036
    40.00    -11.20     0.081     0.060
    40.00    -10.60     0.107     0.068
    40.00    -10.00     0.129     0.088
    40.00     -9.40     0.114     0.084
    40.00     -8.80     0.156     0.092
    40.00     -8.20     0.196     0.100
    40.00     -7.60     0.219     0.104
    40.00     -7.00     0.250     0.096
    40.00     -6.40     0.299     0.096
    40.00     -5.80     0.314     0.100
    40.00     -5.20     0.324     0.104
    40.00     -4.60     0.350     0.100
    40.00     -4.00     0.411     0.096
    40.00     -3.40     0.434     0.096
    40.00     -2.80     0.469     0.120
    40.00     -2.20     0.489     0.096
    40.00     -1.60     0.508     0.096
    40.00     -1.00     0.499     0.084
    40.00     -0.40     0.543     0.096
    40.00      0.20     0.540     0.088
    40.00      0.80     0.499     0.080
    40.00      1.40     0.459     0.064
    40.00      2.00     0.459     0.060
    40.00      2.60     0.417     0.064
    40.00      3.20     0.412     0.076
    40.00      3.80     0.339     0.080
    40.00      4.40     0.330     0.092
    40.00      5.00     0.319     0.088
    40.00      5.60     0.296     0.088
    40.00      6.20     0.261     0.100
    40.00      6.80     0.219     0.100
    40.00      7.40     0.220     0.100
    40.00      8.00     0.171     0.084
    40.00      8.60     0.157     0.076
    40.00      9.20     0.125     0.076
    40.00      9.80     0.132     0.064
    40.00     10.40     0.109     0.056
    40.00     11.00     0.105     0.056
    40.00     11.60     0.097     0.052
    40.00     12.20     0.077     0.048
    40.00     12.80     0.092     0.048
    40.00     13.40     0.071     0.044
    40.00     14.00     0.073     0.036
    40.00     14.60     0.071     0.044
    40.00     15.20     0.059     0.036
    40.00     15.80     0.066     0.044
    40.00     16.40     0.054     0.036
    40.00     17.00     0.052     0.044
    40.00     17.60     0.044     0.032
    40.00     18.20     0.047     0.024
    40.00     18.80     0.042     0.020
    40.00     19.40     0.025     0.024
    40.00     20.00     0.021     0.020
    40.00     20.60     0.016     0.012
    40.00     21.20     0.014     0.016
    40.00     21.80     0.012     0.016
    40.00     22.40     0.011     0.012
    40.00     23.00     0.004     0.004
    40.00     23.60     0.004     0.004
    40.00     24.20     0.002     0.000
    40.00     24.80     0.009     0.008
    40.00     25.40     0.006     0.008
    40.80    -29.80     0.001     0.000
    40.80    -29.20     0.002     0.004
    40.80    -28.60     0.003     0.004
    40.80    -28.00     0.001     0.000
    40.80    -27.40     0.004     0.004
    40.80    -26.80     0.006     0.004
    40.80    -26.20     0.005     0.008
    40.80    -25.60     0.004     0.004
    40.80    -25.00     0.005     0.004
    40.80    -24.40     0.005     0.008
    40.80    -23.80     0.011     0.008
    40.80    -23.20     0.009     0.008
    40.80    -22.60     0.024     0.016
    40.80    -22.00     0.026     0.012
    40.80    -21.40     0.035     0.016
    40.80    -20.80     0.026     0.012
    40.80    -20.20     0.033     0.016
    40.80    -19.60     0.038     0.012
    40.80    -19.00     0.041     0.016
    40.80    -18.40     0.040     0.016
    40.80    -17.80     0.042     0.016
    40.80    -17.20     0.034     0.016
    40.80    -16.60     0.044     0.020
    40.80    -16.00     0.046     0.020
    40.80    -15.40     0.035     0.016
    40.80    -14.80     0.049     0.020
    40.80    -14.20     0.058     0.020
    40.80    -13.60     0.069     0.028
    40.80    -13.00     0.072     0.044
    40.80    -12.40     0.080     0.040
    40.80    -11.80     0.088     0.044
    40.80    -11.20     0.086     0.048
    40.80    -10.60     0.100     0.068
    40.80    -10.00     0.144     0.108
    40.80     -9.40     0.126     0.092
    40.80     -8.80     0.168     0.092
    40.80     -8.20     0.221     0.108
    40.80     -7.60     0.230     0.100
    40.80     -7.00     0.253     0.108
    40.80     -6.40     0.307     0.116
    40.80     -5.80     0.324     0.104
    40.80     -5.20     0.363     0.112
    40.80     -4.60     0.352     0.100
    40.80     -4.00     0.425     0.104
    40.80     -3.40     0.436     0.096
    40.80     -2.80     0.463     0.100
    40.80     -2.20     0.493     0.112
    40.80     -1.60     0.518     0.104
    40.80     -1.00     0.485     0.072
    40.80     -0.40     0.549     0.092
    40.80      0.20     0.559     0.092
    40.80      0.80     0.522     0.068
    40.80      1.40     0.489     0.072
    40.80      2.00     0.450     0.060
    40.80      2.60     0.431     0.068
    40.80      3.20     0.392     0.100
    40.80      3.80     0.373     0.092
    40.80      4.40     0.329     0.092
    40.80      5.00     0.318     0.092
    40.80      5.60     0.295     0.104
    40.80      6.20     0.254     0.104
    40.80      6.80     0.230     0.108
    40.80      7.40     0.202     0.100
    40.80      8.00     0.190     0.104
    40.80      8.60     0.160     0.092
    40.80      9.20     0.150     0.084
    40.80      9.80     0.133     0.068
    40.80     10.40     0.105     0.068
    40.80     11.00     0.096     0.056
    40.80     11.60     0.095     0.064
    40.80     12.20     0.078     0.052
    40.80     12.80     0.075     0.060
    40.80     13.40     0.078     0.060
    40.80     14.00     0.073     0.044
    40.80     14.60     0.060     0.040
    40.80     15.20     0.053     0.036
    40.80     15.80     0.060     0.036
    40.80     16.40     0.054     0.036
    40.80     17.00     0.051     0.040
    40.80     17.60     0.052     0.024
    40.80     18.20     0.035     0.020
    40.80     18.80     0.034     0.020
    40.80     19.40     0.032     0.024
    40.80     20.00     0.022     0.024
    40.80     20.60     0.014     0.016
    40.80     21.20     0.018     0.016
    40.80     21.80     0.013     0.016
    40.80     22.40     0.008     0.012
    40.80     23.00     0.003     0.004
    40.80     23.60     0.002     0.000
    40.80     24.20     0.001     0.000
    40.80     24.80     0.003     0.004
    40.80     25.40     0.003     0.004
    41.50    -29.80     0.004     0.004
    41.50    -29.20     0.001     0.000
    41.50    -28.60     0.006     0.004
    41.50    -28.00     0.002     0.000
    41.50    -27.40     0.002     0.000
    41.50    -26.80     0.004     0.004
    41.50    -26.20     0.003     0.000
    41.50    -25.60     0.007     0.004
    41.50    -25.00     0.005     0.008
    41.50    -24.40     0.007     0.004
    41.50    -23.80     0.012     0.012
    41.50    -23.20     0.016     0.012
    41.50    -22.60     0.022     0.016
    41.50    -22.00     0.020     0.012
    41.50    -21.40     0.028     0.016
    41.50    -20.80     0.032     0.016
    41.50    -20.20     0.036     0.012
    41.50    -19.60     0.034     0.012
    41.50    -19.00     0.045     0.012
    41.50    -18.40     0.036     0.016
    41.50    -17.80     0.038     0.012
    41.50    -17.20     0.046     0.016
    41.50    -16.60     0.053     0.016
    41.50    -16.00     0.050     0.012
    41.50    -15.40     0.041     0.016
    41.50    -14.80     0.051     0.016
    41.50    -14.20     0.059     0.016
    41.50    -13.60     0.051     0.024
    41.50    -13.00     0.066     0.036
    41.50    -12.40     0.074     0.040
    41.50    -11.80     0.080     0.032
    41.50    -11.20     0.081     0.048
    41.50    -10.60     0.100     0.060
    41.50    -10.00     0.128     0.092
    41.50     -9.40     0.144     0.092
    41.50     -8.80     0.193     0.104
    41.50     -8.20     0.229     0.092
    41.50     -7.60     0.245     0.108
    41.50     -7.00     0.278     0.116
    41.50     -6.40     0.306     0.104
    41.50     -5.80     0.309     0.104
    41.50     -5.20     0.361     0.112
    41.50     -4.60     0.398     0.112
    41.50     -4.00     0.434     0.092
    41.50     -3.40     0.460     0.096
    41.50     -2.80     0.480     0.120
    41.50     -2.20     0.495     0.124
    41.50     -1.60     0.485     0.100
    41.50     -1.00     0.534     0.096
    41.50     -0.40     0.543     0.084
    41.50      0.20     0.555     0.076
    41.50      0.80     0.562     0.088
    41.50      1.40     0.499     0.076
    41.50      2.00     0.487     0.076
    41.50      2.60     0.434     0.092
    41.50      3.20     0.413     0.100
    41.50      3.80     0.379     0.096
    41.50      4.40     0.339     0.092
    41.50      5.00     0.335     0.104
    41.50      5.60     0.288     0.116
    41.50      6.20     0.275     0.108
    41.50      6.80     0.240     0.104
    41.50      7.40     0.208     0.112
    41.50      8.00     0.193     0.104
